Episode,Total_Reward,Total_Loss
735,-5722.219811531646,5722.219811531646
736,-5722.219811531646,5722.219811531646
737,-5722.219811531646,5722.219811531646
738,-5722.219811531646,5722.219811531646
739,-5722.219811531646,5722.219811531646
740,-5722.219811531646,5722.219811531646
741,-5722.219811531646,5722.219811531646
742,-5722.219811531646,5722.219811531646
743,-5722.219811531646,5722.219811531646
744,-5722.219811531646,5722.219811531646
745,-5722.219811531646,5722.219811531646
746,-5722.219811531646,5722.219811531646
747,-5722.219811531646,5722.219811531646
748,-5722.219811531646,5722.219811531646
749,-5722.219811531646,5722.219811531646
750,-5722.219811531646,5722.219811531646
751,-5722.219811531646,5722.219811531646
752,-5722.219811531646,5722.219811531646
753,-5722.219811531646,5722.219811531646
754,-5722.219811531646,5722.219811531646
755,-5722.219811531646,5722.219811531646
756,-5722.219811531646,5722.219811531646
757,-5722.219811531646,5722.219811531646
758,-5722.219811531646,5722.219811531646
759,-5722.219811531646,5722.219811531646
760,-5722.219811531646,5722.219811531646
761,-5722.219811531646,5722.219811531646
762,-5722.219811531646,5722.219811531646
763,-5722.219811531646,5722.219811531646
764,-5722.219811531646,5722.219811531646
765,-5722.219811531646,5722.219811531646
766,-5722.219811531646,5722.219811531646
767,-5722.219811531646,5722.219811531646
768,-5722.219811531646,5722.219811531646
769,-5722.219811531646,5722.219811531646
770,-5722.219811531646,5722.219811531646
771,-5722.219811531646,5722.219811531646
772,-5722.219811531646,5722.219811531646
773,-5722.219811531646,5722.219811531646
774,-5722.219811531646,5722.219811531646
775,-5722.219811531646,5722.219811531646
776,-5722.219811531646,5722.219811531646
777,-5722.219811531646,5722.219811531646
778,-5722.219811531646,5722.219811531646
779,-5722.219811531646,5722.219811531646
780,-5722.219811531646,5722.219811531646
781,-5722.219811531646,5722.219811531646
782,-5722.219811531646,5722.219811531646
783,-5722.219811531646,5722.219811531646
784,-5722.219811531646,5722.219811531646
785,-5722.219811531646,5722.219811531646
786,-5722.219811531646,5722.219811531646
787,-5722.219811531646,5722.219811531646
788,-5722.219811531646,5722.219811531646
789,-5722.219811531646,5722.219811531646
790,-5722.219811531646,5722.219811531646
791,-5722.219811531646,5722.219811531646
792,-5722.219811531646,5722.219811531646
793,-5722.219811531646,5722.219811531646
794,-5722.219811531646,5722.219811531646
795,-5722.219811531646,5722.219811531646
796,-5722.219811531646,5722.219811531646
797,-5722.219811531646,5722.219811531646
798,-5722.219811531646,5722.219811531646
799,-5722.219811531646,5722.219811531646
800,-5722.219811531646,5722.219811531646
801,-5722.219811531646,5722.219811531646
802,-5722.219811531646,5722.219811531646
803,-5722.219811531646,5722.219811531646
804,-5722.219811531646,5722.219811531646
805,-5722.219811531646,5722.219811531646
806,-5722.219811531646,5722.219811531646
807,-5722.219811531646,5722.219811531646
808,-5722.219811531646,5722.219811531646
809,-5722.219811531646,5722.219811531646
810,-5722.219811531646,5722.219811531646
811,-5722.219811531646,5722.219811531646
812,-5722.219811531646,5722.219811531646
813,-5722.219811531646,5722.219811531646
814,-5722.219811531646,5722.219811531646
815,-5722.219811531646,5722.219811531646
816,-5722.219811531646,5722.219811531646
817,-5722.219811531646,5722.219811531646
818,-5722.219811531646,5722.219811531646
819,-5722.219811531646,5722.219811531646
820,-5722.219811531646,5722.219811531646
821,-5722.219811531646,5722.219811531646
822,-5722.219811531646,5722.219811531646
823,-5722.219811531646,5722.219811531646
824,-5722.219811531646,5722.219811531646
825,-5722.219811531646,5722.219811531646
826,-5722.219811531646,5722.219811531646
827,-5722.219811531646,5722.219811531646
828,-5722.219811531646,5722.219811531646
829,-5722.219811531646,5722.219811531646
830,-5722.219811531646,5722.219811531646
831,-5722.219811531646,5722.219811531646
832,-5722.219811531646,5722.219811531646
833,-5722.219811531646,5722.219811531646
834,-5722.219811531646,5722.219811531646
835,-5722.219811531646,5722.219811531646
836,-5722.219811531646,5722.219811531646
837,-5722.219811531646,5722.219811531646
838,-5722.219811531646,5722.219811531646
839,-5722.219811531646,5722.219811531646
840,-5722.219811531646,5722.219811531646
841,-5722.219811531646,5722.219811531646
842,-5722.219811531646,5722.219811531646
843,-5722.219811531646,5722.219811531646
844,-5722.219811531646,5722.219811531646
845,-5722.219811531646,5722.219811531646
846,-5722.219811531646,5722.219811531646
847,-5722.219811531646,5722.219811531646
848,-5722.219811531646,5722.219811531646
849,-5722.219811531646,5722.219811531646
850,-5722.219811531646,5722.219811531646
851,-5722.219811531646,5722.219811531646
852,-5722.219811531646,5722.219811531646
853,-5722.219811531646,5722.219811531646
854,-5722.219811531646,5722.219811531646
855,-5722.219811531646,5722.219811531646
856,-5722.219811531646,5722.219811531646
857,-5722.219811531646,5722.219811531646
858,-5722.219811531646,5722.219811531646
859,-5722.219811531646,5722.219811531646
860,-5722.219811531646,5722.219811531646
861,-5722.219811531646,5722.219811531646
862,-5722.219811531646,5722.219811531646
863,-5722.219811531646,5722.219811531646
864,-5722.219811531646,5722.219811531646
865,-5722.219811531646,5722.219811531646
866,-5722.219811531646,5722.219811531646
867,-5722.219811531646,5722.219811531646
868,-5722.219811531646,5722.219811531646
869,-5722.219811531646,5722.219811531646
870,-5722.219811531646,5722.219811531646
871,-5722.219811531646,5722.219811531646
872,-5722.219811531646,5722.219811531646
873,-5722.219811531646,5722.219811531646
874,-5722.219811531646,5722.219811531646
875,-5722.219811531646,5722.219811531646
876,-5722.219811531646,5722.219811531646
877,-5722.219811531646,5722.219811531646
878,-5722.219811531646,5722.219811531646
879,-5722.219811531646,5722.219811531646
880,-5722.219811531646,5722.219811531646
881,-5722.219811531646,5722.219811531646
882,-5722.219811531646,5722.219811531646
883,-5722.219811531646,5722.219811531646
884,-5722.219811531646,5722.219811531646
885,-5722.219811531646,5722.219811531646
886,-5722.219811531646,5722.219811531646
887,-5722.219811531646,5722.219811531646
888,-5722.219811531646,5722.219811531646
889,-5722.219811531646,5722.219811531646
890,-5722.219811531646,5722.219811531646
891,-5722.219811531646,5722.219811531646
892,-5722.219811531646,5722.219811531646
893,-5722.219811531646,5722.219811531646
894,-5722.219811531646,5722.219811531646
895,-5722.219811531646,5722.219811531646
896,-5722.219811531646,5722.219811531646
897,-5722.219811531646,5722.219811531646
898,-5722.219811531646,5722.219811531646
899,-5722.219811531646,5722.219811531646
900,-5722.219811531646,5722.219811531646
901,-5722.219811531646,5722.219811531646
902,-5722.219811531646,5722.219811531646
903,-5722.219811531646,5722.219811531646
904,-5722.219811531646,5722.219811531646
905,-5722.219811531646,5722.219811531646
906,-5722.219811531646,5722.219811531646
907,-5722.219811531646,5722.219811531646
908,-5722.219811531646,5722.219811531646
909,-5722.219811531646,5722.219811531646
910,-5722.219811531646,5722.219811531646
911,-5722.219811531646,5722.219811531646
912,-5722.219811531646,5722.219811531646
913,-5722.219811531646,5722.219811531646
914,-5722.219811531646,5722.219811531646
915,-5722.219811531646,5722.219811531646
916,-5722.219811531646,5722.219811531646
917,-5722.219811531646,5722.219811531646
918,-5722.219811531646,5722.219811531646
919,-5722.219811531646,5722.219811531646
920,-5722.219811531646,5722.219811531646
921,-5722.219811531646,5722.219811531646
922,-5722.219811531646,5722.219811531646
923,-5722.219811531646,5722.219811531646
924,-5722.219811531646,5722.219811531646
925,-5722.219811531646,5722.219811531646
926,-5722.219811531646,5722.219811531646
927,-5722.219811531646,5722.219811531646
928,-5722.219811531646,5722.219811531646
929,-5722.219811531646,5722.219811531646
930,-5722.219811531646,5722.219811531646
931,-5722.219811531646,5722.219811531646
932,-5722.219811531646,5722.219811531646
933,-5722.219811531646,5722.219811531646
934,-5722.219811531646,5722.219811531646
935,-5722.219811531646,5722.219811531646
936,-5722.219811531646,5722.219811531646
937,-5722.219811531646,5722.219811531646
938,-5722.219811531646,5722.219811531646
939,-5722.219811531646,5722.219811531646
940,-5722.219811531646,5722.219811531646
941,-5722.219811531646,5722.219811531646
942,-5722.219811531646,5722.219811531646
943,-5722.219811531646,5722.219811531646
944,-5722.219811531646,5722.219811531646
945,-5722.219811531646,5722.219811531646
946,-5722.219811531646,5722.219811531646
947,-5722.219811531646,5722.219811531646
948,-5722.219811531646,5722.219811531646
949,-5722.219811531646,5722.219811531646
950,-5722.219811531646,5722.219811531646
951,-5722.219811531646,5722.219811531646
952,-5722.219811531646,5722.219811531646
953,-5722.219811531646,5722.219811531646
954,-5722.219811531646,5722.219811531646
955,-5722.219811531646,5722.219811531646
956,-5722.219811531646,5722.219811531646
957,-5722.219811531646,5722.219811531646
958,-5722.219811531646,5722.219811531646
959,-5722.219811531646,5722.219811531646
960,-5722.219811531646,5722.219811531646
961,-5722.219811531646,5722.219811531646
962,-5722.219811531646,5722.219811531646
963,-5722.219811531646,5722.219811531646
964,-5722.219811531646,5722.219811531646
965,-5722.219811531646,5722.219811531646
966,-5722.219811531646,5722.219811531646
967,-5722.219811531646,5722.219811531646
968,-5722.219811531646,5722.219811531646
969,-5722.219811531646,5722.219811531646
970,-5722.219811531646,5722.219811531646
971,-5722.219811531646,5722.219811531646
972,-5722.219811531646,5722.219811531646
973,-5722.219811531646,5722.219811531646
974,-5722.219811531646,5722.219811531646
975,-5722.219811531646,5722.219811531646
976,-5722.219811531646,5722.219811531646
977,-5722.219811531646,5722.219811531646
978,-5722.219811531646,5722.219811531646
979,-5722.219811531646,5722.219811531646
980,-5722.219811531646,5722.219811531646
981,-5722.219811531646,5722.219811531646
982,-5722.219811531646,5722.219811531646
983,-5722.219811531646,5722.219811531646
984,-5722.219811531646,5722.219811531646
985,-5722.219811531646,5722.219811531646
986,-5722.219811531646,5722.219811531646
987,-5722.219811531646,5722.219811531646
988,-5722.219811531646,5722.219811531646
989,-5722.219811531646,5722.219811531646
990,-5722.219811531646,5722.219811531646
991,-5722.219811531646,5722.219811531646
992,-5722.219811531646,5722.219811531646
993,-5722.219811531646,5722.219811531646
994,-5722.219811531646,5722.219811531646
995,-5722.219811531646,5722.219811531646
996,-5722.219811531646,5722.219811531646
997,-5722.219811531646,5722.219811531646
998,-5722.219811531646,5722.219811531646
999,-5722.219811531646,5722.219811531646
1000,-5722.219811531646,5722.219811531646
1001,-5722.219811531646,5722.219811531646
1002,-5722.219811531646,5722.219811531646
1003,-5722.219811531646,5722.219811531646
1004,-5722.219811531646,5722.219811531646
1005,-5722.219811531646,5722.219811531646
1006,-5722.219811531646,5722.219811531646
1007,-5722.219811531646,5722.219811531646
1008,-5722.219811531646,5722.219811531646
1009,-5722.219811531646,5722.219811531646
1010,-5722.219811531646,5722.219811531646
1011,-5722.219811531646,5722.219811531646
1012,-5722.219811531646,5722.219811531646
1013,-5722.219811531646,5722.219811531646
1014,-5722.219811531646,5722.219811531646
1015,-5722.219811531646,5722.219811531646
1016,-5722.219811531646,5722.219811531646
1017,-5722.219811531646,5722.219811531646
1018,-5722.219811531646,5722.219811531646
1019,-5722.219811531646,5722.219811531646
1020,-5722.219811531646,5722.219811531646
1021,-5722.219811531646,5722.219811531646
1022,-5722.219811531646,5722.219811531646
1023,-5722.219811531646,5722.219811531646
1024,-5722.219811531646,5722.219811531646
1025,-5722.219811531646,5722.219811531646
1026,-5722.219811531646,5722.219811531646
1027,-5722.219811531646,5722.219811531646
1028,-5722.219811531646,5722.219811531646
1029,-5722.219811531646,5722.219811531646
1030,-5722.219811531646,5722.219811531646
1031,-5722.219811531646,5722.219811531646
1032,-5722.219811531646,5722.219811531646
1033,-5722.219811531646,5722.219811531646
1034,-5722.219811531646,5722.219811531646
1035,-5722.219811531646,5722.219811531646
1036,-5722.219811531646,5722.219811531646
1037,-5722.219811531646,5722.219811531646
1038,-5722.219811531646,5722.219811531646
1039,-5722.219811531646,5722.219811531646
1040,-5722.219811531646,5722.219811531646
1041,-5722.219811531646,5722.219811531646
1042,-5722.219811531646,5722.219811531646
1043,-5722.219811531646,5722.219811531646
1044,-5722.219811531646,5722.219811531646
1045,-5722.219811531646,5722.219811531646
1046,-5722.219811531646,5722.219811531646
1047,-5722.219811531646,5722.219811531646
1048,-5722.219811531646,5722.219811531646
1049,-5722.219811531646,5722.219811531646
1050,-5722.219811531646,5722.219811531646
1051,-5722.219811531646,5722.219811531646
1052,-5722.219811531646,5722.219811531646
1053,-5722.219811531646,5722.219811531646
1054,-5722.219811531646,5722.219811531646
1055,-5722.219811531646,5722.219811531646
1056,-5722.219811531646,5722.219811531646
1057,-5722.219811531646,5722.219811531646
1058,-5722.219811531646,5722.219811531646
1059,-5722.219811531646,5722.219811531646
1060,-5722.219811531646,5722.219811531646
1061,-5722.219811531646,5722.219811531646
1062,-5722.219811531646,5722.219811531646
1063,-5722.219811531646,5722.219811531646
1064,-5722.219811531646,5722.219811531646
1065,-5722.219811531646,5722.219811531646
1066,-5722.219811531646,5722.219811531646
1067,-5722.219811531646,5722.219811531646
1068,-5722.219811531646,5722.219811531646
1069,-5722.219811531646,5722.219811531646
1070,-5722.219811531646,5722.219811531646
1071,-5722.219811531646,5722.219811531646
1072,-5722.219811531646,5722.219811531646
1073,-5722.219811531646,5722.219811531646
1074,-5722.219811531646,5722.219811531646
1075,-5722.219811531646,5722.219811531646
1076,-5722.219811531646,5722.219811531646
1077,-5722.219811531646,5722.219811531646
1078,-5722.219811531646,5722.219811531646
1079,-5722.219811531646,5722.219811531646
1080,-5722.219811531646,5722.219811531646
1081,-5722.219811531646,5722.219811531646
1082,-5722.219811531646,5722.219811531646
1083,-5722.219811531646,5722.219811531646
1084,-5722.219811531646,5722.219811531646
1085,-5722.219811531646,5722.219811531646
1086,-5722.219811531646,5722.219811531646
1087,-5722.219811531646,5722.219811531646
1088,-5722.219811531646,5722.219811531646
1089,-5722.219811531646,5722.219811531646
1090,-5722.219811531646,5722.219811531646
