Date,Episode,Hour,Action,Battery_Energy,System_Loss
2024-11-26,93,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,94,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,95,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,96,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,97,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,98,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,99,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,100,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,101,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,102,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,103,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,104,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,105,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,106,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,107,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,108,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,109,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,110,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,111,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,112,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,113,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,114,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,115,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,116,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,117,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,118,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,119,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,120,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
