Date,Episode,Hour,Action,Battery_Energy,System_Loss
2024-12-02,8,1,"[0.5049265623092651, 0.8031129837036133, 0.601241409778595, 0.23662780225276947, -0.036572929471731186]",2.4948280310630797,1.8496916513916026
2024-12-02,8,2,"[0.5241724848747253, 0.8143643736839294, 0.6032199263572693, 0.22467003762722015, -0.02439180389046669]",3.0085170662403105,1.6070814972747085
2024-12-02,8,3,"[0.445752888917923, 0.7990539073944092, 0.6008656620979309, 0.24193313717842102, -0.04981463775038719]",3.445354897379875,1.685591073384523
2024-12-02,8,4,"[0.5073601603507996, 0.7806838750839233, 0.5231124758720398, 0.29130464792251587, 0.01471498142927885]",3.6,1.5098803156438336
2024-12-02,8,5,"[0.46158069372177124, 0.7738861441612244, 0.5087019801139832, 0.15069040656089783, -0.0006439237622544169]",3.6,1.6016517651889515
2024-12-02,8,6,"[0.4198713004589081, 0.7794002890586853, 0.6019049882888794, 0.2132425755262375, -0.04036090895533562]",3.6,1.6923857039065466
2024-12-02,8,7,"[0.47675859928131104, 0.756784200668335, 0.6348299980163574, 0.08926790952682495, -0.08968587964773178]",3.6,3.733661445266032
2024-12-02,8,8,"[0.5192383527755737, 0.9253378510475159, 0.9264448881149292, 0.4955695867538452, -0.128213569521904]",3.6,4.626406799219472
2024-12-02,8,9,"[0.511887788772583, 0.9589377641677856, 0.9384595155715942, 0.5706075429916382, -0.05145619064569473]",3.6,5.607919705209834
2024-12-02,8,10,"[0.3142206370830536, 0.9786516427993774, 0.9743212461471558, 0.7651534676551819, -0.09654951840639114]",3.6,5.590518339826273
2024-12-02,8,11,"[0.34256434440612793, 0.9797486662864685, 0.9658949971199036, 0.6725656390190125, -0.09512488543987274]",3.6,5.874245944527566
2024-12-02,8,12,"[0.4074777662754059, 0.9771596193313599, 0.9657320380210876, 0.6242875456809998, -0.07161257416009903]",3.6,5.369687048318666
2024-12-02,8,13,"[0.32821547985076904, 0.972105860710144, 0.9486421346664429, 0.6083555817604065, -0.11481833457946777]",3.6,5.871395044818048
2024-12-02,8,14,"[0.18215805292129517, 0.9743443727493286, 0.9744886159896851, 0.6611950993537903, -0.2282165139913559]",3.6,6.056611801846975
2024-12-02,8,15,"[0.48780879378318787, 0.9732404351234436, 0.955379068851471, 0.5382156372070312, -0.05369308963418007]",3.6,5.921016503810877
