Date,Episode,Total_Reward,Total_Loss
2024-12-02,222,-451.323490742858,67.56604594973871
2024-12-02,223,-414.7576859545743,32.083680859166726
2024-12-02,224,-405.95423980494576,22.070469325297132
2024-12-02,225,-443.44446203685624,60.348755825069695
2024-12-02,226,-444.4355642961166,61.35309010785448
2024-12-02,227,-470.57404149253495,83.92714125659391
2024-12-02,228,-463.63895575251416,78.5647284382499
2024-12-02,229,-462.7390223416636,77.64382361343044
2024-12-02,230,-432.5000101667591,44.24035884906332
2024-12-02,231,-422.01081159192586,33.76035832172038
2024-12-02,232,-455.4701608073661,69.29794560302305
2024-12-02,233,-456.0438443804846,70.60254855838592
2024-12-02,234,-459.6992162994297,73.17981159681986
2024-12-02,235,-451.93014109254875,66.8604144954391
2024-12-02,236,-443.85522032227647,60.909723784403944
2024-12-02,237,-407.3871884686581,25.150879532678324
2024-12-02,238,-407.2463167571987,23.550611999982504
2024-12-02,239,-436.7449497409766,54.29227699510353
2024-12-02,240,-446.0955566125469,61.003763674170166
2024-12-02,241,-462.2654482285894,76.96052058264148
2024-12-02,242,-447.7123977709356,64.31392264366208
2024-12-02,243,-441.3212049177847,56.89080337845789
2024-12-02,244,-407.9792833447085,25.70189291775325
2024-12-02,245,-409.1751721316824,26.358543841893695
2024-12-02,246,-407.4563524747707,24.774470059980185
2024-12-02,247,-427.271608600538,45.2136049811327
2024-12-02,248,-442.52181211065994,57.62244308059547
2024-12-02,249,-450.89854085779564,66.04549223099465
2024-12-02,250,-454.6040805073794,69.93000804802153
2024-12-02,251,-418.8837949595368,34.916735234406715
2024-12-02,252,-407.9858591189208,25.158675886559646
2024-12-02,253,-443.1400663172777,60.51649597367957
2024-12-02,254,-486.88704289701974,101.50994913897742
2024-12-02,255,-488.87937056349807,101.13638168123751
2024-12-02,256,-498.1765551338855,111.68267856240449
2024-12-02,257,-485.3784931445597,98.92597518146687
2024-12-02,258,-431.4884762576462,46.61964680770681
2024-12-02,259,-406.8851162283822,22.924765274153096
2024-12-02,260,-439.6675286700136,56.408445604478004
2024-12-02,261,-468.92222926606007,83.6092651780719
2024-12-02,262,-468.239882307979,81.56413611501395
2024-12-02,263,-484.90827455033843,98.72630496034834
2024-12-02,264,-517.5197610736064,128.5810569256233
2024-12-02,265,-446.720172504679,59.99058916579736
2024-12-02,266,-420.5733139717744,34.8545345184352
2024-12-02,267,-444.3917813152875,59.36240891867078
2024-12-02,268,-443.48237232854,59.841005899014874
2024-12-02,269,-447.1727451343614,63.734034686304284
2024-12-02,270,-452.088206944798,68.08188792875008
2024-12-02,271,-444.7308842015659,60.10203023132107
2024-12-02,272,-410.0627824015684,27.248198007979546
2024-12-02,273,-403.1077635130685,19.803116838097218
2024-12-02,274,-436.08907661118644,54.770337695630516
2024-12-02,275,-447.98494888278066,63.619863324312945
2024-12-02,276,-442.6810874552159,59.46687664712369
2024-12-02,277,-441.42110043979966,58.29199467151355
2024-12-02,278,-447.09108706450587,63.525832879388744
2024-12-02,279,-412.672130978814,29.976098117249503
2024-12-02,280,-403.24143381828486,20.7479756396201
2024-12-02,281,-423.5387531388111,42.28426381056999
2024-12-02,282,-439.5072308319368,57.32177648625209
2024-12-02,283,-441.8184870591993,58.849605974715246
2024-12-02,284,-442.75430753677085,59.78058776389538
2024-12-02,285,-431.126070436405,48.7039667529122
2024-12-02,286,-410.8574594505883,29.16385610442675
2024-12-02,287,-405.6765815129657,22.907617446368313
2024-12-02,288,-431.11955429878793,48.84198520071833
2024-12-02,289,-438.43994915688353,54.209397123507436
2024-12-02,290,-438.8531282877685,54.56358577114441
2024-12-02,291,-436.972413875314,53.58199446332076
2024-12-02,292,-437.5415351021987,53.351671146560115
2024-12-02,293,-415.10750798536753,33.293610208795265
2024-12-02,294,-405.0011205139457,22.904261178979407
2024-12-02,295,-431.4790529423483,49.64654251923445
2024-12-02,296,-442.05161593838034,59.749357298045375
2024-12-02,297,-444.6465408719266,61.608436376038334
2024-12-02,298,-438.50695584922164,55.78379170751533
2024-12-02,299,-441.6747376948835,58.832677478029325
2024-12-02,300,-415.8795071735781,33.492709069891724
2024-12-02,301,-404.0740282732901,21.991481642436792
2024-12-02,302,-436.3857513672894,55.07349960461757
2024-12-02,303,-442.82374521773767,59.70790997342888
2024-12-02,304,-448.6996197997915,64.1501654421975
2024-12-02,305,-444.9893531817451,61.35513421266894
2024-12-02,306,-445.3413847418161,61.17656225058983
2024-12-02,307,-415.5076704239904,33.766826577096005
2024-12-02,308,-408.6467657246736,26.391493990383463
2024-12-02,309,-435.25971615358156,51.76876826529177
2024-12-02,310,-442.63684447305394,58.00122885479185
2024-12-02,311,-445.74181093574805,60.39975859871255
2024-12-02,312,-448.74731026092326,64.22077613533914
2024-12-02,313,-445.2076442309935,60.76445077155757
2024-12-02,314,-420.16720945449765,36.9029761748353
2024-12-02,315,-410.38642978956847,27.161232799882082
2024-12-02,316,-433.9560028910047,51.3400749437713
2024-12-02,317,-439.9781305222134,56.98779868616393
2024-12-02,318,-444.3585443230655,60.13429566062493
2024-12-02,319,-447.3357256489188,63.767079525376296
2024-12-02,320,-441.57686083266844,57.760728609874135
2024-12-02,321,-418.8130451247781,36.69394507542307
2024-12-02,322,-408.9749422326891,25.96894630263489
2024-12-02,323,-426.8039518907706,44.533727524976676
2024-12-02,324,-443.1021638575775,59.402363608082105
2024-12-02,325,-439.47642665897155,54.954356129856045
2024-12-02,326,-404.6030915205904,21.65434436249064
2024-12-02,327,-411.73557745802225,30.059142689313955
2024-12-02,328,-411.6832126592999,30.44839425029473
2024-12-02,329,-406.2950484917493,23.713888975259326
2024-12-02,330,-437.4126624667063,56.64907652732072
2024-12-02,331,-441.54178243429885,59.623522840251375
2024-12-02,332,-449.0859433087354,65.3617700077938
2024-12-02,333,-442.18756721857017,58.55294042741879
2024-12-02,334,-441.22175350912187,56.73988838842836
2024-12-02,335,-418.34994818464224,35.14574095529508
2024-12-02,336,-407.37221302728085,23.314709902328318
2024-12-02,337,-435.42781541283097,53.043824676727695
2024-12-02,338,-458.6828129895672,74.67405280947857
2024-12-02,339,-462.39094232191127,77.85163806102858
2024-12-02,340,-460.54022706109026,77.24462113947888
2024-12-02,341,-452.74065824113154,69.55418339123396
2024-12-02,342,-420.57332687895763,37.99556010716342
2024-12-02,343,-410.48328630572666,27.90831684975148
2024-12-02,344,-447.9406681544709,65.06272748561615
2024-12-02,345,-453.23746792135483,69.37704307460915
2024-12-02,346,-472.3944766502513,87.35903455735725
2024-12-02,347,-463.5318814632837,78.44347673927379
2024-12-02,348,-465.35890214123447,79.72951418493805
2024-12-02,349,-424.72815622613496,41.34618559435114
2024-12-02,350,-419.7363831551172,34.53204893412044
2024-12-02,351,-448.21069690798987,65.05905968369954
2024-12-02,352,-460.3766367977677,76.87979690296179
2024-12-02,353,-464.9161730372528,79.36938607594463
2024-12-02,354,-468.3845120411771,83.05667737914241
2024-12-02,355,-457.15656361877257,71.63326743437702
2024-12-02,356,-433.5336540120473,47.727168086718656
2024-12-02,357,-422.40858495770067,37.104815262889296
2024-12-02,358,-430.45076423484807,42.659013314665096
2024-12-02,359,-461.31051575788706,71.19510835404844
2024-12-02,360,-489.7617688656067,102.65015438762424
2024-12-02,361,-490.9258166920071,104.63854774953215
2024-12-02,362,-488.0882918929461,102.48573148753938
2024-12-02,363,-458.55457299447863,71.4219413359231
2024-12-02,364,-455.1447114943579,66.68697579819465
2024-12-02,365,-394.7495071709827,16.599754540838276
2024-12-02,366,-394.5207058986467,16.91052337778484
